,SK_ID_CURR,DAYS_BIRTH,DAYS_EMPLOYED,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,DAYS_EMPLOYED_PERC,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN
336722,312856,-21017,-2942.0,2,2,0.5068562993052422,0.7267746281630026,0.6144143775673561,1,0,1,0.1399819193985821,-2457.0,-1251.6666666666667,-445.6666666666667,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
336781,313297,-11284,-126.0,2,2,0.5068562993052422,0.7098721925722244,0.7209441499436497,1,0,1,0.0111662531017369,-1635.0,-1485.5,-1152.5,0.0,1.0,0.3333333333333333,0.1666666666666666,0.0,0.6666666666666666
336819,313550,-14720,-3701.0,3,3,0.5357923423048943,0.5633704643671079,0.2721336844147212,0,0,1,0.2514266304347826,-171.0,-171.0,-18.0,1.0,0.0,0.2105263157894736,0.7368421052631579,0.6842105263157895,0.2631578947368421
336857,313795,-13559,-1935.0,3,3,0.5068562993052422,0.4634608051187702,0.7194907850918436,1,0,1,0.1427096393539346,-2781.0,-1750.5,-1107.5,0.25,0.75,0.8,0.0,0.0,1.0
336918,314198,-9984,-436.0,2,2,0.3035999643896034,0.6834045356216704,0.5316861425197883,1,0,1,0.0436698717948717,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.0,0.0,1.0
336933,314306,-9333,-1103.0,2,2,0.5068562993052422,0.6859727460545153,0.6023863442690867,0,0,0,0.11818279224258,-549.0,-411.5,-254.5,0.0,1.0,0.8,0.2,0.0,0.8
336982,314627,-16313,-310.0,3,3,0.7600700674345371,0.3276183588600462,0.1510075350878296,0,1,0,0.0190032489425611,-1594.0,-923.5,-365.8333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0
337135,315641,-19830,-3312.0,3,3,0.5068562993052422,0.5941105434926537,0.6594055320683344,0,0,1,0.1670196671709531,-2534.0,-1756.75,-1473.25,0.0,1.0,0.6666666666666666,0.0,0.0,1.0
337180,315947,-15573,-2302.0,2,2,0.5068562993052422,0.1512429506205085,0.6195277080511546,1,0,1,0.1478199447762152,-2555.0,-1130.0,-665.25,0.25,0.75,1.0,0.0,0.0,1.0
337182,315971,-22487,-1758.0,2,2,0.7788730869228135,0.5367006312939486,0.7121551551910698,0,0,1,0.1310344827586207,-2440.0,-1873.0,-1082.0,0.0,1.0,1.0,0.0,0.0,1.0
337203,316093,-24776,-780.0,3,3,0.5068562993052422,0.2690839146147753,0.5136937663039473,0,0,1,0.0314820794317081,-1604.0,-1093.75,-202.75,0.5,0.5,0.7142857142857143,0.0,0.0,1.0
337227,316269,-16193,-3921.0,1,1,0.5068562993052422,0.5071575608910658,0.5316861425197883,1,0,1,0.242141666152041,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
337282,316703,-19569,-1758.0,2,2,0.7085762803774805,0.6851006326222622,0.6347055309763198,0,1,0,0.1310344827586207,-1330.0,-920.0,-437.6666666666667,0.0,1.0,0.6,0.0,0.0,1.0
337289,316764,-17282,-2002.0,3,1,0.5068562993052422,0.4260187877802517,0.5316861425197883,0,0,1,0.1158430737183196,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
337309,316906,-20337,-1758.0,3,3,0.5068562993052422,0.4879606400963261,0.7838324335199619,0,0,1,0.1310344827586207,-2806.0,-1461.4,-1005.0,0.0,1.0,0.8,0.2,0.2,0.8
337381,317455,-14517,-452.0,2,2,0.5068562993052422,0.7047612832459343,0.1704461230452281,0,0,1,0.0311359096232003,-2765.0,-1272.571428571429,-392.2857142857143,0.5714285714285714,0.4285714285714285,0.6,0.4,0.2,0.6
337456,318000,-20152,-3279.0,2,2,0.5068562993052422,0.5497548968878996,0.7281412993111438,1,0,1,0.162713378324732,-1897.0,-1451.5,-895.0,0.0,1.0,0.0833333333333333,0.75,0.75,0.25
337619,319067,-13664,-697.0,2,2,0.6340302613122509,0.5709020789013164,0.475849908720221,1,1,0,0.0510099531615925,-2751.0,-1425.2,-257.6,0.4,0.6,0.6666666666666666,0.0,0.0,1.0
337628,319117,-23648,-1758.0,3,3,0.8537571005849336,0.4414048245146884,0.3154721549257734,0,1,0,0.1310344827586207,-615.0,-385.0,-70.0,0.0,1.0,1.0,0.0,0.0,1.0
337630,319126,-11725,-1071.0,2,2,0.5068562993052422,0.5343726237342237,0.1253078784282391,1,1,0,0.0913432835820895,-848.0,-799.3333333333334,-68.66666666666667,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666
337660,319329,-15609,-2332.0,2,2,0.7136931912884628,0.684505904124196,0.5832379256761245,1,0,1,0.1494009866102889,-2073.0,-1149.4444444444443,-636.0,0.2222222222222222,0.7777777777777778,0.6,0.2,0.2,0.6
337690,319519,-10554,-2612.0,2,2,0.5068562993052422,0.622441079425078,0.633031641417419,1,1,0,0.247489103657381,-2153.0,-2028.0,-1464.0,0.0,1.0,1.0,0.0,0.0,1.0
337701,319579,-15664,-4476.0,3,3,0.4215643566699992,0.6042983857185367,0.5316861425197883,1,1,0,0.2857507660878447,-1662.0,-1662.0,-951.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0
337744,319837,-22366,-1758.0,3,3,0.5068562993052422,0.4617918469119189,0.7380196196295241,0,1,0,0.1310344827586207,-1220.0,-722.6,-194.8,0.4,0.6,1.0,0.0,0.0,1.0
337754,319897,-13888,-983.0,1,1,0.203752174232966,0.6952701034448621,0.6674577419214722,1,0,1,0.070780529953917,-929.0,-929.0,-836.0,0.0,1.0,0.4444444444444444,0.1111111111111111,0.0,0.8888888888888888
337792,320181,-17866,-3597.0,2,2,0.5068562993052422,0.5875766226664022,0.7490217048463391,0,0,1,0.2013321392589275,-2698.0,-1909.75,-1436.25,0.0,1.0,0.5555555555555556,0.0,0.0,1.0
337848,320614,-13644,-3219.0,3,3,0.5068562993052422,0.6754124741398755,0.3656165070113335,1,0,1,0.2359278803869832,-1427.0,-1030.0,-287.6666666666667,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
337884,320851,-21538,-1758.0,2,2,0.6729763828546637,0.2347083316344322,0.175605979469379,0,0,1,0.1310344827586207,-2843.0,-1251.5882352941176,-646.5882352941177,0.2352941176470588,0.7647058823529411,0.3333333333333333,0.4,0.2,0.6
337900,320954,-21793,-1758.0,2,2,0.5068562993052422,0.7279324905166902,0.375711009574066,0,0,1,0.1310344827586207,-2832.0,-1498.235294117647,-788.1176470588235,0.2352941176470588,0.7647058823529411,0.8,0.0,0.0,1.0
337963,321370,-13233,-874.0,3,3,0.2605531975609839,0.4857917811941226,0.6296742509538716,1,0,1,0.066047003702864,-1929.0,-911.0,-90.8,0.8,0.2,0.6,0.2,0.2,0.8
337999,321659,-20819,-4106.0,2,2,0.5604420821037024,0.6590328243492843,0.5316861425197883,1,0,1,0.1972236898986502,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
338080,322227,-18540,-106.0,2,2,0.8493220636989947,0.7373000606849182,0.3474182272002641,1,1,0,0.0057173678532901,-1410.0,-725.6,-325.8,0.6,0.4,1.0,0.0,0.0,1.0
338091,322285,-11617,-3070.0,2,2,0.42532153613752,0.2115201200485912,0.0696400847467118,1,0,1,0.2642678832745115,-2712.0,-753.6,-296.0,0.6,0.4,1.0,0.0,0.0,1.0
338100,322350,-21872,-1758.0,2,2,0.3712621606837108,0.0263937133699701,0.2238313174701554,0,0,1,0.1310344827586207,-267.0,-216.5,-50.0,1.0,0.0,0.2,0.8,0.0,0.2
338158,322711,-16116,-3612.0,2,2,0.2320786338672161,0.5415037722528181,0.5316861425197883,0,0,1,0.2241250930752047,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666
338186,322938,-9608,-1724.0,2,2,0.5068562993052422,0.1199971415067708,0.434733248750173,1,0,1,0.1794338051623647,-382.0,-381.5,-8.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
338210,323056,-8542,-679.0,2,2,0.3405411405546997,0.1813583036979862,0.5316861425197883,1,0,1,0.0794895808944041,-399.0,-399.0,-13.0,1.0,0.0,1.0,0.0,0.0,1.0
338236,323236,-14441,-4607.0,1,1,0.5068562993052422,0.7446695465615835,0.3996756156233169,0,0,1,0.3190222283775362,-2284.0,-1283.421052631579,-659.1578947368421,0.2631578947368421,0.7368421052631579,1.0,0.0,0.0,1.0
338325,323860,-14612,-6312.0,2,2,0.5747099037180714,0.6538447201832579,0.5919766183185521,0,1,0,0.431973720229948,-2678.0,-1937.4,-189.2,0.6,0.4,0.75,0.25,0.25,0.75
338347,323985,-9550,-1283.0,2,2,0.5068562993052422,0.1483715204182034,0.4048783643353997,1,0,0,0.1343455497382198,-445.0,-240.5,-15.5,1.0,0.0,0.8571428571428571,0.0,0.0,1.0
338511,325303,-14962,-873.0,2,2,0.5068562993052422,0.6749520769097084,0.5046813193144684,0,1,0,0.058347814463307,-639.0,-553.3333333333334,-152.33333333333334,0.6666666666666666,0.3333333333333333,0.4285714285714285,0.0,0.0,1.0
338550,325601,-22422,-1758.0,2,2,0.5029131957180669,0.6691155227422523,0.6577838002083306,0,1,0,0.1310344827586207,-1171.0,-597.2857142857143,-239.42857142857144,0.5714285714285714,0.4285714285714285,1.0,0.0,0.0,1.0
338580,325832,-11359,-1387.0,3,3,0.1760962916894264,0.3525907228084525,0.5460231970049609,1,0,1,0.122105819174223,-405.0,-405.0,-221.0,0.0,1.0,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.6363636363636364
338625,326087,-13209,-282.0,2,2,0.5068562993052422,0.7108530179038003,0.7557400501752248,0,1,0,0.0213490801726095,-687.0,-686.5,-91.5,0.0,1.0,0.0,1.0,0.5,0.0
338700,326693,-8538,-916.0,2,2,0.5068562993052422,0.4120720285494659,0.3876253444214701,0,0,1,0.1072850784727102,-550.0,-449.0,-56.66666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0
338742,326988,-24590,-1758.0,2,2,0.5068562993052422,0.1929758751077648,0.7981372313187245,0,0,1,0.1310344827586207,-1676.0,-1676.0,-1194.0,0.0,1.0,0.8571428571428571,0.0,0.0,1.0
338770,327216,-18555,-4716.0,2,2,0.5939402062930395,0.461579889926549,0.4650692149562261,0,0,1,0.2541632983023444,-2673.0,-1594.0,-1291.0,0.5,0.5,0.6666666666666666,0.1111111111111111,0.0,0.8888888888888888
338772,327222,-21963,-1758.0,3,3,0.5068562993052422,0.5303985540809941,0.5460231970049609,0,1,0,0.1310344827586207,-1978.0,-764.6666666666666,-390.77777777777777,0.2222222222222222,0.7777777777777778,1.0,0.0,0.0,1.0
338781,327276,-21816,-1758.0,3,3,0.5068562993052422,0.2548886818811485,0.4066174366275036,0,0,1,0.1310344827586207,-389.0,-389.0,-23.0,0.0,1.0,1.0,0.0,0.0,1.0
338811,327562,-16345,-5998.0,1,1,0.8008162000432502,0.7938045524944328,0.6879328378491735,0,1,0,0.3669623738146222,-2759.0,-986.6,-471.5,0.3,0.7,1.0,0.0,0.0,1.0
338818,327618,-15367,-1167.0,2,2,0.4042522930740704,0.3161021414504134,0.7091891096653581,1,0,1,0.0759419535367996,-1789.0,-1030.625,-583.375,0.375,0.625,1.0,0.0,0.0,1.0
338832,327726,-14781,-1486.0,2,2,0.5899517746078946,0.3677981720716989,0.5954562029091491,0,1,0,0.1005344699276097,-2040.0,-889.9166666666666,-565.8333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
338848,327819,-22582,-1758.0,2,2,0.5068562993052422,0.5940419898131889,0.5849900404894085,0,0,1,0.1310344827586207,-2147.0,-1052.2222222222222,-612.7777777777778,0.0,1.0,0.5,0.5,0.5,0.5
338863,327917,-10207,-145.0,2,2,0.4015855845647713,0.1018552018110568,0.6144143775673561,1,0,1,0.0142059371019888,-678.0,-678.0,-312.5,1.0,0.0,1.0,0.0,0.0,1.0
338875,328017,-8408,-641.0,2,2,0.5833756636873625,0.5112126062603871,0.4048783643353997,0,0,1,0.0762369172216936,-885.0,-560.5,-418.5,0.5,0.5,0.6666666666666666,0.0,0.0,1.0
338896,328195,-19438,-11241.0,1,1,0.5068562993052422,0.6750000507503456,0.221335206354466,0,1,0,0.5783002366498611,-2574.0,-1123.875,-439.375,0.5,0.5,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.4285714285714285
338927,328456,-15544,-2076.0,2,2,0.2993187100479639,0.4489609301416432,0.7898803468924867,1,0,1,0.133556356150283,-1998.0,-1574.6666666666667,-974.5,0.1666666666666666,0.8333333333333334,0.6,0.0,0.0,1.0
339004,329062,-16431,-478.0,3,3,0.5068562993052422,0.2403597173075758,0.5316861425197883,1,0,1,0.029091351713225,-1954.0,-1246.1666666666667,-741.1666666666666,0.1666666666666666,0.8333333333333334,0.7142857142857143,0.0,0.0,1.0
339005,329064,-13709,-445.0,3,3,0.5068562993052422,0.1961421600919842,0.6023863442690867,1,0,1,0.0324604274564154,-305.0,-305.0,-13.5,1.0,0.0,1.0,0.0,0.0,1.0
339027,329219,-20318,-1758.0,3,3,0.5068562993052422,0.0090022439310308,0.4048783643353997,0,0,1,0.1310344827586207,-2043.0,-748.0,-218.8,0.3,0.7,0.75,0.0,0.0,1.0
339033,329252,-14643,-2923.0,1,1,0.5068562993052422,0.6686263506050445,0.746300213050371,1,0,1,0.1996175647066858,-1552.0,-1268.0,-988.5,0.0,1.0,0.7142857142857143,0.0,0.0,0.8571428571428571
339038,329310,-14241,-1862.0,2,2,0.5097670273483058,0.5817408237905511,0.4014074137749511,0,0,1,0.1307492451372796,-2477.0,-747.4285714285714,-213.14285714285717,0.5714285714285714,0.4285714285714285,0.5,0.25,0.25,0.5
339074,329553,-16388,-6801.0,1,1,0.5334501107196333,0.8109193413305996,0.6577838002083306,0,1,0,0.4149987795948255,-781.0,-478.0,-74.5,1.0,0.0,1.0,0.0,0.0,1.0
339092,329700,-19544,-2605.0,2,2,0.7393557661551065,0.615690851334145,0.656158373001177,1,0,1,0.1332889889480147,-2836.0,-1914.0,-658.5,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666
339109,329788,-9494,-238.0,2,2,0.4550408609927946,0.3615513714378473,0.4118485559242397,0,1,0,0.0250684642932378,-1376.0,-775.3571428571429,-351.2142857142857,0.3571428571428571,0.6428571428571429,0.8,0.2,0.2,0.8
339172,330270,-22956,-1758.0,2,2,0.6737521203490459,0.5196397962800003,0.6817058776720116,0,1,0,0.1310344827586207,-1345.0,-876.75,-525.75,0.0,1.0,1.0,0.0,0.0,1.0
339211,330602,-18148,-2383.0,2,2,0.5068562993052422,0.4448097590713201,0.6706517530862718,1,0,1,0.13130923517743,-1076.0,-555.3333333333334,-262.6666666666667,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
339277,331141,-17841,-4294.0,2,2,0.5068562993052422,0.7253523901702364,0.5316861425197883,0,0,1,0.2406815761448349,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.75,0.0,0.0,1.0
339310,331411,-15964,-421.0,2,2,0.5068562993052422,0.6254017043121434,0.7557400501752248,1,0,1,0.0263718366324229,-1904.0,-1088.0,-76.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0
339428,332351,-15870,-386.0,2,2,0.5068562993052422,0.6911497387615166,0.3123653692278984,1,0,1,0.0243226212980466,-720.0,-366.5,-234.0,0.5,0.5,0.5,0.5,0.5,0.5
339437,332464,-12213,-3339.0,2,2,0.5068562993052422,0.4485822646412474,0.3139166772114369,1,0,1,0.2733971997052321,-906.0,-514.0,-227.5,0.5,0.5,0.75,0.0,0.0,1.0
339553,333406,-9877,-580.0,3,3,0.0629326916972303,0.2249246707923854,0.1798217650897043,1,0,1,0.0587222840943606,-166.0,-65.2,-9.6,0.8,0.2,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.4444444444444444
339601,333687,-8664,-1830.0,3,3,0.4838983791134726,0.5168444788879032,0.228883416700673,0,0,1,0.2112188365650969,-915.0,-297.5263157894737,-203.3684210526316,0.2105263157894736,0.7894736842105263,0.3181818181818182,0.3636363636363636,0.3181818181818182,0.6363636363636364
339603,333689,-16918,-127.0,2,2,0.5068562993052422,0.274676750909316,0.172495466777331,0,0,1,0.0075067974937935,-623.0,-457.0,-42.5,1.0,0.0,1.0,0.0,0.0,1.0
339647,334045,-9312,-476.0,3,2,0.1643233229562173,0.4473006564924445,0.5046813193144684,1,0,1,0.0511168384879725,-1670.0,-1051.857142857143,-782.1428571428571,0.1428571428571428,0.8571428571428571,0.75,0.25,0.0,0.75
339674,334231,-15541,-1640.0,3,3,0.5068562993052422,0.5141191202031616,0.3672910183026313,1,0,1,0.1055273148446045,-2787.0,-1121.357142857143,-459.6428571428572,0.2857142857142857,0.7142857142857143,0.5833333333333334,0.0833333333333333,0.0833333333333333,0.8333333333333334
339689,334305,-10414,-1013.0,2,2,0.5068562993052422,0.6343535125621015,0.4830501881366946,1,1,0,0.0972729018628768,-757.0,-444.3333333333333,-193.33333333333331,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
339694,334344,-22024,-1758.0,2,2,0.5068562993052422,0.6750096450779032,0.5762088360175724,0,0,1,0.1310344827586207,-705.0,-628.5,-172.0,0.5,0.5,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.9285714285714286
339772,334873,-18552,-778.0,2,2,0.4941159764033936,0.5794085113618647,0.2822484337007223,1,0,1,0.0419361793876671,-857.0,-370.125,-86.875,0.625,0.375,1.0,0.0,0.0,1.0
339775,334898,-13036,-1082.0,2,2,0.4602955310644146,0.6704117513574395,0.237916079507114,1,0,1,0.0830009205277692,-2898.0,-1665.8,-113.4,0.2,0.8,1.0,0.0,0.0,1.0
339817,335198,-13646,-4186.0,3,3,0.6269958236738488,0.4948085192895179,0.622922000268356,0,0,1,0.3067565586985197,-1338.0,-683.4,-421.4,0.4,0.6,1.0,0.0,0.0,1.0
339820,335218,-14758,-2378.0,2,2,0.5068562993052422,0.6956035822952796,0.5388627065779676,1,0,1,0.1611329448434747,-2080.0,-1149.6666666666667,-602.2222222222222,0.2222222222222222,0.7777777777777778,0.5,0.4166666666666667,0.0833333333333333,0.5
339858,335425,-12750,-1707.0,3,2,0.5068562993052422,0.4913923734579775,0.7623356180684377,1,0,1,0.1338823529411764,-2447.0,-2282.25,-1413.0,0.0,1.0,1.0,0.0,0.0,1.0
339869,335477,-10906,-2809.0,1,1,0.5567368920077851,0.5050913873478706,0.6127042441012546,0,1,0,0.2575646433156061,-526.0,-449.0,-115.0,0.0,1.0,0.8,0.0,0.0,1.0
339892,335608,-21194,-168.0,2,2,0.7633750545221492,0.4838364404368037,0.4223696523543468,0,0,1,0.0079267717278475,-1193.0,-955.1666666666666,-375.6666666666667,0.5,0.5,0.75,0.25,0.125,0.75
339900,335726,-9610,-2941.0,2,2,0.5068562993052422,0.8549996664047012,0.5316861425197883,0,0,0,0.3060353798126951,-1768.0,-1110.5,-940.5,0.0,1.0,1.0,0.0,0.0,1.0
339901,335727,-14968,-3346.0,2,2,0.2781091236086861,0.3218355714351604,0.1819591097862785,1,0,1,0.2235435595938001,-724.0,-419.5,-103.2,0.6,0.4,0.5,0.125,0.125,0.875
339905,335747,-22164,-1758.0,2,2,0.5068562993052422,0.6132249793642536,0.6879328378491735,0,0,1,0.1310344827586207,-2772.0,-1612.2,-1127.8,0.0,1.0,0.8571428571428571,0.1428571428571428,0.1428571428571428,0.8571428571428571
339936,335955,-16547,-4254.0,2,2,0.7056875628084905,0.6843547655774215,0.5814837058057234,0,1,0,0.2570858765939445,-1661.0,-790.5,-193.75,0.625,0.375,1.0,0.0,0.0,1.0
339940,335962,-22629,-1758.0,1,1,0.8088039409506932,0.7157986774168651,0.3185955240537633,0,0,1,0.1310344827586207,-2775.0,-1275.4444444444443,-564.9444444444445,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.0,0.0,0.8888888888888888
339963,336137,-18845,-3580.0,1,1,0.5068562993052422,0.7381631882043115,0.7136313997323308,1,0,1,0.1899708145396657,-1128.0,-1128.0,-569.5,1.0,0.0,1.0,0.0,0.0,1.0
339976,336220,-19760,-7778.0,2,2,0.6541559309405319,0.625068649026768,0.5495965024956946,0,0,1,0.3936234817813765,-2606.0,-1267.428571428571,-700.2857142857143,0.5714285714285714,0.4285714285714285,1.0,0.0,0.0,1.0
339996,336367,-17136,-377.0,3,3,0.5501984601607961,0.5387607831420684,0.7688075728291359,0,0,1,0.022000466853408,-950.0,-679.6666666666666,-419.6666666666667,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
340007,336445,-10101,-1843.0,2,2,0.3862696364340836,0.6041624232259638,0.7309873696832169,1,0,1,0.1824571824571824,-1307.0,-1236.0,-464.0,0.0,1.0,1.0,0.0,0.0,1.0
340019,336534,-8496,-941.0,3,3,0.5068562993052422,0.3182949771741501,0.2445163919946749,1,0,1,0.1107580037664783,-51.0,-51.0,-25.0,1.0,0.0,0.3529411764705882,0.4117647058823529,0.3529411764705882,0.5882352941176471
340119,337338,-8528,-279.0,2,2,0.1095848841186828,0.3837747359405421,0.0414716966252567,0,0,1,0.0327157598499061,-266.0,-172.5,-20.5,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
340134,337460,-20116,-1758.0,1,1,0.4848940630621764,0.7468669420467493,0.5136937663039473,0,0,0,0.1310344827586207,-2449.0,-710.4545454545455,-310.09090909090907,0.4545454545454545,0.5454545454545454,1.0,0.0,0.0,1.0
340162,337700,-8942,-1017.0,1,1,0.5068562993052422,0.7348488686116962,0.3344541255096772,0,0,1,0.1137329456497427,-955.0,-759.8333333333334,-358.3333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
340173,337846,-20124,-941.0,2,2,0.5068562993052422,0.1867370903061686,0.5316861425197883,0,1,0,0.0467600874577618,-2565.0,-1740.0,-1173.5,0.0,1.0,0.6,0.0,0.0,1.0
340198,338084,-17906,-4316.0,2,2,0.7429660459873996,0.7236545142770522,0.5316861425197883,0,1,0,0.2410365240701441,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
340209,338174,-21682,-3374.0,2,2,0.7386994031766067,0.6940873843919961,0.6479768603302221,0,1,0,0.1556129508347938,-2813.0,-1477.071428571429,-709.6428571428571,0.3571428571428571,0.6428571428571429,0.4166666666666667,0.25,0.25,0.6666666666666666
340221,338250,-20268,-1155.0,1,1,0.5791652183637845,0.6947231252168865,0.524496446363472,0,0,1,0.0569863824748371,-2760.0,-1472.6666666666667,-562.5,0.0833333333333333,0.9166666666666666,0.6666666666666666,0.1666666666666666,0.0,0.8333333333333334
340226,338293,-10036,-3078.0,3,2,0.5656570542400708,0.4055714632804661,0.6848276586890367,1,0,1,0.3066958947787963,-1856.0,-955.1,-610.8,0.1,0.9,0.6,0.2,0.2,0.8
340396,339621,-15397,-2593.0,2,2,0.8589059672548492,0.5770032659709551,0.5814837058057234,0,0,1,0.1684094304085211,-1651.0,-1212.8333333333333,-410.6666666666667,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.8571428571428571
340414,339755,-19114,-565.0,2,2,0.6288421405513522,0.5435987076375741,0.4525335592581747,0,1,0,0.0295594851940985,-2044.0,-1067.7777777777778,-606.1111111111111,0.2222222222222222,0.7777777777777778,0.5,0.5,0.0,0.5
340456,340031,-13230,-2123.0,2,2,0.6277067048959808,0.3301861718194888,0.7610263695502636,1,0,1,0.1604686318972033,-2614.0,-1674.428571428571,-1043.142857142857,0.1428571428571428,0.8571428571428571,0.6,0.1,0.1,0.9
340475,340195,-22996,-1758.0,2,1,0.5068562993052422,0.7839802592880595,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.0,0.0,1.0
340480,340221,-22607,-1758.0,2,2,0.5068562993052422,0.3167832763782125,0.5424451438613613,0,1,0,0.1310344827586207,-2911.0,-926.9333333333332,-476.9333333333333,0.2,0.8,1.0,0.0,0.0,1.0
340492,340377,-19098,-4402.0,2,2,0.5068562993052422,0.6609760139870619,0.5316861425197883,0,0,1,0.2304953398261598,-2486.0,-1515.2,-659.6,0.1333333333333333,0.8666666666666667,0.5,0.125,0.0,0.5
340525,340545,-13000,-3660.0,3,3,0.331473599518432,0.5296304996403329,0.646329897706246,1,0,1,0.2815384615384615,-2787.0,-1385.3157894736842,-821.8421052631579,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,1.0
340647,341427,-13982,-1503.0,2,2,0.5068562993052422,0.5247466843847893,0.5478104658520093,0,1,0,0.1074953511657845,-545.0,-420.0,-49.2,0.4,0.6,0.4,0.2,0.2,0.8
340666,341562,-20216,-1758.0,2,2,0.5068562993052422,0.4918022748075483,0.2750003523983893,0,0,1,0.1310344827586207,-93.0,-93.0,-13.0,1.0,0.0,1.0,0.0,0.0,1.0
340671,341630,-17895,-1301.0,2,2,0.3882140053731383,0.5311664645577023,0.6722428897082422,1,1,0,0.0727018720312936,-2706.0,-1430.5,-831.5,0.5,0.5,0.4,0.4,0.4,0.6
